BatterHeight,PitchDescription,sz_top,sz_bot,px,pz,pz_norm
numeric,numeric,numeric,numeric,numeric,numeric,numeric
6.083333333,0,3.707,1.66,0.359,1.891,-0.774303859
6.083333333,1,3.707,1.66,0.397,2.489,-0.190034196
6.083333333,0,3.707,1.66,-0.753,1.627,-1.032242306
6.083333333,0,3.707,1.66,-1.781,1.609,-1.049829018
6.333333333,0,3.801,1.71,0.836,1.912,-0.806791009
6.333333333,1,3.801,1.71,0.954,3.107,0.336202774
6.333333333,0,3.801,1.71,-1.61,2.263,-0.471066475
6.083333333,0,3.569,1.506,-0.417,3.335,0.773145904
6.083333333,1,3.569,1.506,-0.262,3.241,0.682016481
6,0,3.704,1.702,1.434,3.627,0.923076923
6,1,3.704,1.702,-0.459,2.608,-0.094905095
6,0,3.704,1.702,-0.352,1.862,-0.84015984
6,0,3.704,1.702,1.24,3.139,0.435564436
6,0,3.704,1.702,-1.568,2.156,-0.546453546
6.25,0,3.811,1.716,0.875,1.547,-1.161336516
6.25,0,3.811,1.716,-1.208,1.052,-1.633890215
5.75,0,3.657,1.523,1.045,3.39,0.749765698
6.416666667,0,3.978,1.764,-1.296,3.39,0.468834688
6.416666667,0,3.978,1.764,-1.155,3.11,0.215898826
6.416666667,0,3.978,1.764,1.304,3.51,0.577235772
6.083333333,1,3.707,1.66,-0.637,2.601,-0.080605765
6.083333333,1,3.707,1.66,-0.741,2.752,0.066927211
6.333333333,1,3.57,1.72,0.224,2.301,-0.371891892
6.333333333,0,3.801,1.71,0.876,3.851,1.047824008
6.333333333,0,3.801,1.71,-1.943,2.84,0.080822573
6.333333333,0,3.801,1.71,-0.934,4.228,1.408417025
6.333333333,0,3.801,1.71,0.565,0.76,-1.908656145
6.083333333,0,3.569,1.506,-1.079,1.572,-0.936015511
5.75,0,3.657,1.523,0.474,1.334,-1.177132146
5.75,1,3.657,1.523,-0.145,2.313,-0.259606373
5.75,1,3.657,1.523,-0.816,3.246,0.614807873
6.416666667,1,3.978,1.764,-0.04,2.66,-0.190605239
6.416666667,0,3.978,1.764,1.732,2.067,-0.726287263
6.083333333,0,3.707,1.66,-0.85,1.292,-1.359550562
6.083333333,0,3.707,1.66,0.227,1.318,-1.334147533
6.083333333,0,3.707,1.66,0.928,1.663,-0.997068881
6.083333333,0,3.707,1.66,-1.179,4.156,1.438690767
6.333333333,0,3.57,1.72,-1.144,3.564,0.993513514
6.333333333,1,3.801,1.71,-0.464,2.356,-0.382113821
6.333333333,1,3.801,1.71,-1.121,2.339,-0.398373984
6.333333333,0,3.801,1.71,1.038,2.482,-0.261597322
6.333333333,1,3.801,1.71,-0.641,2.264,-0.470109995
6.083333333,0,3.677,1.643,1.29,2.561,-0.097345133
6.083333333,0,3.569,1.506,-0.077,1.476,-1.029083858
6.083333333,0,3.569,1.506,-0.499,3.33,0.768298594
6,0,3.704,1.702,0.699,1.179,-1.522477522
6,0,3.704,1.702,2.051,-0.806,-3.505494505
6.083333333,1,3.421,1.517,-0.638,2.715,0.258403361
6.083333333,0,3.421,1.517,0.238,1.867,-0.632352941
6.083333333,0,3.421,1.517,0.981,2.58,0.116596639
6.416666667,1,3.978,1.764,-1.003,2.347,-0.4733514
6.416666667,0,3.978,1.764,-0.815,1.462,-1.272809395
6.416666667,0,3.978,1.764,1.35,3.794,0.833785005
6.416666667,0,3.978,1.764,-1.949,3.121,0.225835592
6.416666667,1,3.978,1.764,-0.997,2.259,-0.552845528
6.333333333,1,3.57,1.72,-0.904,3.225,0.627027027
6.333333333,1,3.57,1.72,0.332,3.208,0.608648649
6.333333333,1,3.801,1.71,0.101,3.387,0.604017217
6.333333333,1,3.801,1.71,0.299,3.133,0.361071258
6.333333333,0,3.801,1.71,1.586,2.376,-0.362984218
6.333333333,0,3.801,1.71,-0.64,3.615,0.822094692
6.333333333,0,3.801,1.71,1.432,1.512,-1.18938307
6.083333333,1,3.677,1.643,1.04,2.523,-0.134709931
6.083333333,0,3.677,1.643,1.295,3.493,0.819075713
6.083333333,1,3.569,1.506,0.65,1.932,-0.58700921
6.083333333,0,3.569,1.506,1.325,3.194,0.636451769
6.083333333,0,3.741,1.613,0.182,4.167,1.40037594
6.083333333,0,3.741,1.613,1.043,2.674,-0.002819549
5.75,0,3.657,1.706,-1.531,2.943,0.268067658
5.75,0,3.657,1.706,-0.041,1.449,-1.263454639
6.416666667,0,3.978,1.764,0.855,2.69,-0.163504968
6.416666667,0,3.978,1.764,0.72,1.929,-0.850948509
6.416666667,0,3.978,1.764,0.678,2.191,-0.614272809
6.416666667,1,3.978,1.764,0.44,1.943,-0.838301716
6.416666667,1,3.978,1.764,0.496,2.659,-0.191508582
5.666666667,1,3.04,1.42,-0.694,2.389,0.196296296
5.666666667,0,3.04,1.42,-2.382,3.164,1.15308642
5.666666667,0,3.04,1.42,1.974,1.407,-1.016049383
5.666666667,0,3.04,1.42,-0.157,3.892,2.051851852
5.666666667,0,3.04,1.42,0.84,1.014,-1.501234568
5.916666667,1,3.02,1.42,0.439,2.057,-0.20375
5.916666667,0,3.02,1.42,-1.272,4.341,2.65125
5.916666667,0,3.02,1.42,-1.408,4.431,2.76375
6.25,0,3.43,1.56,-0.182,0.733,-1.884491979
6.25,0,3.43,1.56,0.87,2.673,0.190374332
6.25,0,3.43,1.56,1.339,2.225,-0.288770053
6.25,0,4.25,1.75,0.996,1.234,-1.4128
6.25,1,4.25,1.75,-0.192,2.419,-0.4648
6.166666667,1,3.38,1.5,-0.898,2.707,0.284042553
6.166666667,0,3.38,1.5,1.109,4.61,2.308510638
6.166666667,0,3.38,1.5,1.777,0.431,-2.137234043
5.833333333,0,2.87,1.4,-0.158,4.284,2.923809524
6,0,2.85,1.33,-0.093,3.472,1.818421053
6,0,2.85,1.33,-0.228,1.358,-0.963157895
6.25,1,4.25,1.75,0.375,2.542,-0.3664
5.666666667,1,3.04,1.42,-0.812,2.561,0.408641975
5.666666667,0,3.04,1.42,0.253,1.61,-0.765432099
5.666666667,0,3.04,1.42,-1.33,4.345,2.611111111
5.666666667,1,3.04,1.42,0.808,2.959,0.9
5.916666667,1,3.02,1.42,-0.616,2.739,0.64875
5.916666667,1,3.02,1.42,-0.804,2.884,0.83
5.916666667,0,3.02,1.42,0.758,3.382,1.4525
6.25,1,4.25,1.75,0.015,2.412,-0.4704
6.166666667,0,3.38,1.5,-0.636,3.426,1.04893617
5.833333333,0,2.87,1.4,0.487,2.693,0.759183673
5.833333333,0,2.87,1.4,1.066,2.494,0.488435374
6.25,0,4.25,1.75,-1.098,3.904,0.7232
6.25,0,3.717,1.421,-0.586,5.036,2.148954704
6.25,0,3.209,1.421,1.199,1.424,-0.996644295
5.666666667,0,3.04,1.42,-1.156,4.11,2.320987654
5.666666667,0,3.04,1.42,-1.23,3.339,1.369135802
5.666666667,0,3.04,1.42,0.973,2.144,-0.10617284
5.666666667,0,3.04,1.42,1.318,1.877,-0.435802469
6.25,0,3.43,1.56,-1.57,2.781,0.305882353
6.25,0,3.395,1.75,0.435,1.544,-1.250455927
6.25,0,3.395,1.75,-2.879,3.864,1.570212766
6.166666667,1,3.38,1.5,0.671,3.08,0.680851064
6.166666667,0,3.38,1.5,-1.371,2.969,0.562765957
5.833333333,0,3.27,1.55,0.568,1.227,-1.375581395
5.833333333,0,3.27,1.55,0.253,3.689,1.487209302
5.833333333,0,3.27,1.55,0.633,1.657,-0.875581395
6.166666667,1,3.375,1.5,0.387,2.375,-0.066666667
6.166666667,0,3.375,1.5,-0.545,1.353,-1.1568
6.083333333,1,3.478,1.67,-0.868,2.465,-0.120575221
5.916666667,1,3.24,1.63,-0.14,1.713,-0.89689441
6.5,0,3.5,1.69,1.15,2.879,0.313812155
6.5,0,3.5,1.69,-1.242,3.681,1.2
6,1,3.26,1.52,0.449,2.369,-0.024137931
6,0,3.26,1.52,0.374,3.706,1.512643678
6,0,3.26,1.52,0.889,3.233,0.968965517
6.166666667,1,4.17,1.67,0.774,2.719,-0.1608
6.166666667,1,3.682,0.206,-0.156,2.267,0.1858458
6.166666667,0,3.529,1.45,1.133,3.063,0.551707552
6.166666667,1,3.529,1.45,-0.32,1.799,-0.664261664
6.166666667,1,3.529,1.45,0.22,1.823,-0.641173641
6,0,3.375,1.5,0.59,1.631,-0.860266667
6,0,3.375,1.577,0.486,1.144,-1.481646274
6,0,3.375,1.577,1.036,3.427,1.057842047
6,0,3.375,1.577,-0.308,1.576,-1.001112347
5.833333333,0,3.27,1.55,1.061,2.445,0.040697674
5.833333333,1,3.27,1.55,0.297,1.879,-0.61744186
5.833333333,0,3.27,1.55,-1.058,2.021,-0.452325581
6,0,3.23,1.54,0.749,1.4,-1.165680473
5.916666667,0,3.18,1.56,1.003,2.733,0.448148148
5.916666667,1,3.18,1.56,-0.225,1.718,-0.804938272
5.916666667,0,3.18,1.56,0.499,2.581,0.260493827
5.833333333,1,3.238,1.674,-0.652,2.815,0.459079284
5.916666667,1,3.06,1.41,0.198,1.651,-0.707878788
6.083333333,0,3.527,1.617,1.225,2.246,-0.341361257
6.25,0,3.457,1.81,-1.666,2.643,0.011536126
6.25,0,3.457,1.81,-1.75,3.353,0.873709775
6.25,0,3.457,1.81,-2.188,2.429,-0.248330298
6.25,0,3.457,1.81,-1.328,3.142,0.617486339
6.416666667,0,3.34,1.72,1.424,3.107,0.712345679
6.416666667,1,3.34,1.72,0.328,3.414,1.091358025
6.416666667,0,3.34,1.72,-3.758,4.6,2.555555556
6.416666667,1,3.34,1.72,-0.393,1.869,-0.816049383
6.416666667,1,3.864,1.88,-0.507,1.994,-0.885080645
6.416666667,0,3.864,1.88,1.407,2.5,-0.375
6.416666667,0,3.864,1.88,-0.767,3.783,0.918346774
6.416666667,0,3.864,1.88,1.729,1.56,-1.322580645
6.416666667,0,3.864,1.88,0.176,1.058,-1.828629032
6.083333333,0,3.03,1.42,-0.57,1.721,-0.626086957
6.083333333,0,3.03,1.42,0.539,2.298,0.09068323
5.75,0,3.47,1.7,-2.172,2.947,0.409039548
5.75,0,3.268,1.7,-0.874,3.781,1.654336735
5.75,1,3.268,1.7,0.083,2.468,-0.020408163
5.833333333,1,3.209,1.733,-0.973,2.287,-0.249322493
6.083333333,0,3.469,1.617,-0.39,1.727,-0.881209503
6.083333333,0,3.469,1.617,0.961,2.269,-0.295896328
6.083333333,0,3.469,1.617,0.565,3.236,0.74838013
6.083333333,1,3.469,1.617,0.618,1.936,-0.655507559
6.25,1,3.457,1.81,-0.543,2.889,0.310261081
6.25,0,3.457,1.81,1.567,2.219,-0.503339405
6.416666667,0,3.34,1.72,-1.307,3.816,1.587654321
6.416666667,1,3.34,1.72,0.708,2.453,-0.095061728
6.416666667,0,3.34,1.72,-2.222,3.444,1.128395062
6.416666667,0,3.34,1.72,-1.408,2.613,0.102469136
6.416666667,0,3.34,1.72,-1.957,3.443,1.127160494
6.416666667,0,3.864,1.88,-1.463,3.396,0.528225806
6.416666667,0,3.864,1.88,-0.753,3.743,0.878024194
6.416666667,1,3.745,1.88,-0.164,2.895,0.08847185
6.083333333,1,3.03,1.42,-0.172,1.853,-0.462111801
6.083333333,0,3.03,1.42,-0.626,4.443,2.755279503
6.083333333,0,3.03,1.42,-1.618,2.58,0.440993789
6.583333333,0,3.482,1.747,-1.271,4.003,1.600576369
5.75,1,3.268,1.7,-0.434,2.355,-0.164540816
5.75,0,3.268,1.7,-0.512,0.114,-3.022959184
5.75,0,3.268,1.7,0.965,2.169,-0.401785714
5.833333333,1,3.209,1.733,-0.357,2.251,-0.298102981
6.083333333,1,3.1,1.57,-0.898,2.009,-0.426143791
6.083333333,0,3.1,1.57,-1.219,2.186,-0.194771242
6.083333333,0,3.348,1.633,-0.734,3.197,0.823906706
6.083333333,0,3.348,1.633,-1.085,1.499,-1.156268222
6.083333333,0,3.348,1.633,1.458,1.616,-1.019825073
6,1,3.23,1.68,0.374,2.465,0.012903226
6.083333333,0,3.349,1.66,1.223,2.716,0.25044405
6.083333333,1,3.349,1.66,-0.172,2.159,-0.409117821
6.083333333,0,3.349,1.66,-1.357,1.781,-0.856719953
6.083333333,0,3.349,1.66,0.471,-0.339,-3.367081113
6.25,0,3.508,1.701,-1.312,2.189,-0.459878251
