BatterHeight,PitchDescription,sz_top,sz_bot,px,pz,pz_norm
numeric,numeric,numeric,numeric,numeric,numeric,numeric
6.166666667,0,3.05,1.72,1.918,1.925,-0.691729323
6.166666667,0,3.05,1.72,-0.064,0.335,-3.082706767
6,0,3.58,1.76,1.378,1.565,-1.214285714
6,0,3.58,1.76,1.354,2.387,-0.310989011
6.166666667,1,3.38,1.48,-0.791,2.878,0.471578947
6,1,3.21,1.65,-0.733,3.201,0.988461538
6,0,3.25,1.45,-0.857,1.603,-0.83
6,0,3.25,1.45,1.138,2.684,0.371111111
6.083333333,1,3.26,1.51,0.381,1.927,-0.523428571
6.083333333,0,3.26,1.51,1.145,1.816,-0.650285714
6.083333333,0,3.26,1.51,-0.282,3.69,1.491428571
6.333333333,1,3.705,1.774,-0.554,2.649,-0.093733817
6.333333333,0,3.713,1.697,1.129,1.719,-0.978174603
6,1,3.375,1.5,-0.954,2.722,0.303466667
6,0,3.375,1.5,-0.713,5.542,3.311466667
6.333333333,0,3.375,1.5,0.356,1.444,-1.059733333
6.333333333,0,3.375,1.5,-0.278,0.772,-1.776533333
6.333333333,0,3.375,1.5,-1.107,3.119,0.726933333
6.333333333,1,3.375,1.5,-0.818,2.371,-0.070933333
6.333333333,1,3.375,1.5,0.136,1.778,-0.703466667
6.333333333,0,3.375,1.5,-0.898,1.235,-1.282666667
6.083333333,0,3.22,1.54,0.903,3.375,1.18452381
6.083333333,1,3.22,1.54,0.618,3.257,1.044047619
6,0,3.38,1.58,-1.518,2.993,0.57
6,0,3.38,1.58,-1.697,2.458,-0.024444444
5.916666667,0,3.375,1.5,-1.85,2.693,0.272533333
5.916666667,1,3.375,1.5,-0.282,1.959,-0.5104
5.916666667,0,2.93,1.17,-0.966,4.443,2.719318182
5.916666667,1,2.93,1.17,-0.905,1.779,-0.307954545
5.916666667,1,2.93,1.17,-0.682,1.814,-0.268181818
5.916666667,0,2.93,1.17,0.342,0.391,-1.885227273
6,0,3.25,1.45,-0.426,3.667,1.463333333
6,1,3.25,1.45,0.54,2.167,-0.203333333
6,0,3.25,1.45,1.102,1.3,-1.166666667
6.083333333,0,3.26,1.51,1.061,2.91,0.6
6.333333333,0,3.713,1.697,0.031,1.034,-1.657738095
6.333333333,0,3.713,1.697,-0.862,0.398,-2.288690476
6.333333333,0,3.713,1.697,0.676,0.733,-1.956349206
6,0,3.375,1.5,-2.103,2.905,0.498666667
6,0,3.375,1.5,-1.185,3.882,1.5408
6,1,3.375,1.5,1.077,2.442,0.0048
6.333333333,0,3.375,1.5,-1.45,0.831,-1.7136
6.333333333,1,3.375,1.5,-1.123,2.091,-0.3696
6.083333333,0,3.22,1.54,1.426,2.683,0.360714286
6.083333333,0,3.22,1.54,3.354,0.166,-2.635714286
6,1,3.38,1.58,-0.877,2.125,-0.394444444
6,0,3.38,1.58,0.044,0.98,-1.666666667
6,1,3.38,1.58,-0.796,2.442,-0.042222222
5.916666667,0,3.375,1.5,0.996,1.315,-1.197333333
5.916666667,0,2.93,1.17,-1.627,1.645,-0.460227273
6,1,3.25,1.45,0.831,1.717,-0.703333333
6,0,3.25,1.45,2.141,1.308,-1.157777778
6,0,3.25,1.45,3.197,1.567,-0.87
6,0,3.25,1.45,2.48,2.005,-0.383333333
6,0,3.25,1.45,0.438,3.782,1.591111111
6.333333333,0,3.375,1.5,-1.55,1.385,-1.122666667
6.333333333,0,3.375,1.5,-0.321,1.214,-1.305066667
5.916666667,1,3.375,1.5,0.336,2.285,-0.162666667
5.916666667,0,3.375,1.5,-1.739,2.321,-0.124266667
5.916666667,0,3.375,1.5,0.758,1.044,-1.4864
5.916666667,0,2.93,1.17,-0.964,3.292,1.411363636
5.916666667,0,2.93,1.17,-1.79,1.331,-0.817045455
5.916666667,0,2.93,1.17,-0.335,0.118,-2.195454545
6,0,3.25,1.45,0.075,4.346,2.217777778
6.083333333,0,3.26,1.51,0.828,3.64,1.434285714
6.083333333,0,3.26,1.51,-1.085,1.313,-1.225142857
6.083333333,0,3.26,1.51,0.076,1.319,-1.218285714
6.083333333,0,3.26,1.51,1.009,3.486,1.258285714
6.333333333,1,3.713,1.697,-0.859,3.102,0.393849206
6.333333333,0,3.713,1.697,-2.304,2.312,-0.389880952
6,1,3.375,1.5,-0.942,3.078,0.6832
6,1,3.375,1.5,-1.116,2.128,-0.330133333
6.333333333,0,3.375,1.5,-0.832,1.127,-1.397866667
6.333333333,0,3.375,1.5,-1.795,2.112,-0.3472
6.083333333,1,3.22,1.54,0.684,3.119,0.879761905
6.083333333,0,3.22,1.54,1.376,2.899,0.617857143
6,1,3.533,1.677,0.143,1.957,-0.698275862
6,0,3.533,1.677,0.595,0.854,-1.886853448
5.916666667,0,3.375,1.5,-1.068,1.767,-0.7152
5.916666667,0,3.375,1.5,-0.231,1.674,-0.8144
5.916666667,1,3.375,1.5,-0.711,2.934,0.5296
5.916666667,0,3.375,1.5,-1.362,2.784,0.3696
5.916666667,0,3.375,1.5,0.065,0.792,-1.7552
5.916666667,0,2.93,1.17,-1.97,1.754,-0.336363636
5.916666667,0,3.34,1.51,-0.54,1.52,-0.989071038
5.916666667,1,3.34,1.51,-0.815,1.609,-0.891803279
5.916666667,1,3.11,1.42,0.094,2.909,0.762130178
6,0,3.06,1.54,0.308,0.711,-2.090789474
6,0,3.06,1.54,-1.74,2.269,-0.040789474
6,1,3.23,1.54,0.807,2.131,-0.300591716
6,1,3.23,1.54,0.389,1.676,-0.839053254
6,1,3.38,1.5,-1.083,2.538,0.104255319
6.666666667,0,3.73,1.84,1.249,1.296,-1.575661376
6.666666667,0,3.73,1.84,1.648,2.661,-0.131216931
6,1,3.1,1.51,0.968,2.298,-0.008805031
6,0,3.1,1.51,-1.001,2.156,-0.187421384
6,0,3.1,1.51,-1.374,2.916,0.768553459
6,0,3.1,1.51,1.227,2.314,0.011320755
6,0,3.1,1.51,1.378,2.277,-0.035220126
5.916666667,0,3.34,1.51,-1.356,1.102,-1.445901639
5.916666667,1,3.34,1.51,-0.447,2.285,-0.153005464
5.916666667,1,3.11,1.42,1.282,1.826,-0.519526627
5.916666667,1,3.11,1.42,0.974,2.056,-0.247337278
5.916666667,0,3.11,1.42,-0.007,1.054,-1.433136095
5.916666667,0,3.11,1.42,1.34,1.441,-0.975147929
5.916666667,1,3.11,1.42,0.877,2.879,0.726627219
6.166666667,1,3.4,1.59,-0.956,2.25,-0.270718232
6.166666667,0,3.4,1.59,-0.813,1.141,-1.496132597
6.166666667,0,3.4,1.59,-1.058,1.944,-0.608839779
6,0,3.23,1.54,0.985,1.753,-0.747928994
6,0,3.38,1.5,-1.303,2.848,0.434042553
6.666666667,1,3.73,1.84,0.703,3.146,0.382010582
6.666666667,0,3.73,1.84,0.749,1.869,-0.969312169
6.666666667,0,3.73,1.84,-1.756,1.597,-1.257142857
6.666666667,0,3.73,1.84,1.46,1.791,-1.051851852
6.666666667,1,3.73,1.84,0.89,2.343,-0.467724868
6,1,3.1,1.51,0.658,2.026,-0.350943396
6,0,3.1,1.51,1.353,1.587,-0.903144654
6,0,3.1,1.51,0.672,0.92,-1.742138365
5.833333333,0,3.19,1.42,1.25,2.156,-0.168361582
5.916666667,0,3.34,1.51,-0.955,3.763,1.462295082
5.916666667,0,3.11,1.42,1.56,1.029,-1.462721893
5.916666667,0,3.11,1.42,-1.158,2.157,-0.127810651
5.916666667,0,3.11,1.42,1.013,0.888,-1.629585799
5.916666667,1,3.11,1.42,0.864,1.866,-0.472189349
6,0,3.06,1.54,0.097,-0.433,-3.596052632
6.166666667,1,3.4,1.59,-0.314,1.865,-0.696132597
6,1,3.23,1.54,0.551,1.871,-0.608284024
6,1,3.432,1.5,-0.722,2.295,-0.177018634
6.666666667,0,4.01,1.84,1.045,1.433,-1.375115207
5.833333333,0,3.237,1.42,0.786,1.488,-0.925151348
6,0,3.06,1.54,1.234,1.964,-0.442105263
6,0,3.06,1.54,0.229,1.04,-1.657894737
6,0,3.06,1.54,-0.196,0.982,-1.734210526
6,0,3.06,1.54,1.152,2.267,-0.043421053
6.166666667,0,3.4,1.59,0.3,1.897,-0.660773481
6,0,3.23,1.54,0.249,1.584,-0.947928994
6,1,3.23,1.54,-0.426,1.785,-0.710059172
5.916666667,0,3.396,1.56,0.538,1.376,-1.20043573
5.916666667,0,3.396,1.56,-1.982,1.866,-0.666666667
5.916666667,0,3.396,1.56,-1.755,1.428,-1.14379085
6.666666667,0,4.01,1.84,-1.301,1.59,-1.230414747
6.666666667,0,4.01,1.84,-0.538,1.512,-1.302304147
6.666666667,1,4.01,1.84,0.566,2.787,-0.12718894
6.666666667,0,4.01,1.84,-2.32,1.625,-1.198156682
5.833333333,0,3.237,1.42,1.952,2.611,0.310952119
5.833333333,1,3.237,1.42,1.163,1.94,-0.427627958
5.833333333,0,3.237,1.42,0.162,1.609,-0.791964777
5.833333333,0,3.237,1.42,-2.048,-0.189,-2.771051183
5.916666667,0,3.34,1.51,-1.495,1.287,-1.243715847
5.916666667,0,3.34,1.51,1.397,1.872,-0.604371585
5.916666667,0,3.34,1.51,1.143,2.613,0.205464481
5.916666667,0,3.34,1.51,-1.321,1.517,-0.992349727
5.916666667,1,3.212,1.42,0.371,2.24,-0.084821429
5.916666667,0,3.212,1.42,1.263,1.388,-1.035714286
5.916666667,1,3.212,1.42,0.785,2.074,-0.270089286
6.083333333,1,3.38,1.5,0.634,2.457,0.018085106
6.083333333,0,3.38,1.5,1.111,2.247,-0.205319149
6.083333333,0,3.38,1.5,1.244,2.691,0.267021277
6.083333333,0,3.38,1.5,1.072,2.019,-0.44787234
5.666666667,1,3.136,1.326,0.446,2.296,0.071823204
5.666666667,0,3.136,1.326,0.577,1.567,-0.733701657
5.833333333,0,3.364,1.511,1.002,2.212,-0.243389099
5.833333333,0,3.364,1.511,-0.607,3.122,0.738801943
6.25,0,3.644,1.536,0.268,3.631,0.987666034
6.25,0,3.644,1.536,-0.009,4.345,1.665085389
6.25,0,3.629,1.533,1.376,2.462,-0.113549618
6.25,1,3.629,1.533,0.155,2.34,-0.229961832
6.25,0,3.629,1.533,-0.775,4.525,1.854961832
6.25,0,3.629,1.533,2.165,2.169,-0.393129771
6.25,0,3.409,1.37,-1.271,2.769,0.372241295
6,0,3.464,1.297,-0.772,3.222,0.776649746
5.916666667,1,3.05,1.42,0.047,2.788,0.678527607
5.916666667,0,3.05,1.42,0.945,3.29,1.294478528
5.916666667,0,3.05,1.42,-1.002,2.64,0.496932515
5.666666667,1,3.136,1.326,-0.595,2.403,0.190055249
6.166666667,0,3.44,1.5,1.231,1.094,-1.418556701
6.25,1,3.409,1.37,-0.364,3.255,0.848945562
6.25,0,3.409,1.37,-1.306,1.281,-1.087297695
6,0,3.443,1.473,0.196,3.693,1.253807107
5.916666667,0,3.05,1.42,-1.108,2.953,0.880981595
5.916666667,1,3.05,1.42,-0.875,2.483,0.304294479
5.916666667,1,3.05,1.42,0.132,1.74,-0.607361963
5.916666667,0,3.05,1.42,-2.56,2.505,0.331288344
5.916666667,0,3.05,1.42,0.741,2.473,0.29202454
5.916666667,0,3.05,1.42,-0.671,1.624,-0.749693252
5.666666667,1,3.136,1.326,0.77,2.309,0.086187845
5.666666667,0,3.136,1.326,0.377,4.834,2.876243094
6.166666667,1,3.44,1.5,0.295,2.042,-0.441237113
6.25,1,3.629,1.533,0.849,2.883,0.288167939
6.25,0,3.629,1.533,0.929,1.164,-1.352099237
6.25,1,3.629,1.533,0.364,2.654,0.069656489
6.25,0,3.629,1.533,-1.106,4.049,1.400763359
6.25,0,3.409,1.37,-1.22,1.772,-0.605689063
6.25,0,3.409,1.37,-1.108,1.369,-1.000980873
6.25,0,3.409,1.37,-0.053,1.41,-0.960765081
6,1,3.443,1.473,-0.545,2.357,-0.102538071
6.083333333,0,3.497,1.449,0.634,3.604,1.104492188
6.083333333,0,3.497,1.449,-0.256,4.419,1.900390625
5.916666667,0,3.05,1.42,0.049,1.342,-1.095705521
5.916666667,0,3.05,1.42,0.673,2.588,0.433128834
5.916666667,0,3.05,1.42,0.787,2.926,0.847852761
5.916666667,0,3.05,1.42,0.803,2.985,0.920245399
6.083333333,0,3.497,1.667,-2.31,3.203,0.678688525
6.083333333,0,3.497,1.639,-1.2,2.817,0.26803014
6.166666667,1,3.525,1.785,0.701,2.936,0.322988506
6.083333333,0,3.467,1.67,-1.174,3.76,1.326099054
5.916666667,0,3.24,1.63,-0.915,1.448,-1.226086957
6.166666667,0,3.38,1.5,-0.333,4.429,2.115957447
6.166666667,0,3.38,1.5,1.111,1.552,-0.944680851
6.166666667,0,3.38,1.5,0.208,3.729,1.371276596
6,1,3.38,1.5,-0.149,3.111,0.713829787
6,0,3.38,1.5,1.558,1.943,-0.528723404
6,0,3.38,1.5,1.576,1.258,-1.257446809
6,1,3.27,1.5,-0.456,3.049,0.750282486
6,1,3.27,1.5,-0.407,2.579,0.21920904
6.5,0,3.38,1.5,-0.385,1.259,-1.256382979
6.083333333,0,3.497,1.639,1.202,3.091,0.562970936
6.166666667,0,3.525,1.757,1.318,2.31,-0.374434389
6.083333333,0,3.467,1.67,1.04,0.81,-1.957150807
6.083333333,0,3.467,1.67,-0.685,3.95,1.537562604
6.083333333,1,3.467,1.67,0.233,3.496,1.032276016
5.916666667,0,3.24,1.63,-0.451,1.191,-1.545341615
5.916666667,0,3.24,1.63,-2.009,3.591,1.436024845
6.25,1,3.66,1.83,0.001,2.667,-0.085245902
6.166666667,1,3.359,1.588,0.154,2.557,0.094297007
6.166666667,1,3.303,1.588,0.941,2.551,0.12303207
6,0,3.38,1.5,-1.567,2.525,0.090425532
6,1,3.38,1.5,0.922,2.039,-0.426595745
6,1,3.27,1.5,-1.125,2.391,0.006779661
6.166666667,1,3.525,1.757,-0.413,1.968,-0.761312217
6.083333333,1,3.467,1.67,-0.204,2.05,-0.577072899
5.916666667,1,3.24,1.63,-0.663,2.127,-0.382608696
5.916666667,1,3.24,1.63,-1.144,2.368,-0.083229814
5.916666667,0,3.24,1.63,-2.085,3.66,1.52173913
6.25,0,3.66,1.83,-1.806,4.433,1.844808743
6.25,0,3.497,1.83,-0.926,3.908,1.49310138
6.25,0,3.497,1.83,-0.947,3.834,1.404319136
6.25,0,3.497,1.83,-1.489,3.826,1.394721056
6,1,3.38,1.5,-0.066,2.876,0.463829787
6,0,3.27,1.5,-1.069,1.657,-0.82259887
6.166666667,0,3.38,1.5,-0.616,4.443,2.130851064
6.166666667,1,3.38,1.5,-0.908,2.915,0.505319149
6.166666667,1,3.525,1.757,0.449,1.77,-0.985294118
6.166666667,0,3.525,1.757,1.197,1.663,-1.106334842
6.166666667,1,3.525,1.757,0.027,3.215,0.649321267
6.166666667,0,3.525,1.757,0.708,1.486,-1.306561086
6.166666667,0,3.525,1.757,1.466,0.956,-1.906108597
6.166666667,0,3.525,1.757,0.482,1.744,-1.014705882
6.083333333,0,3.467,1.67,-1.78,2.58,0.01279911
5.916666667,0,3.24,1.63,-1.309,1.552,-1.09689441
5.916666667,0,3.24,1.63,0.606,3.336,1.119254658
5.916666667,0,3.24,1.63,-1.045,1.145,-1.602484472
5.916666667,1,3.59,1.69,-0.838,2.219,-0.443157895
6.166666667,1,3.579,1.71,0.675,1.941,-0.752808989
6.166666667,0,3.579,1.71,0.989,1.498,-1.226859283
6.25,0,4.17,1.67,-2.126,4.275,1.084
6.25,0,3.524,1.781,-2.096,3.447,0.911646586
6.25,1,3.524,1.688,-1.132,2.281,-0.354030501
6.25,0,3.524,1.688,-2.312,3.552,1.030501089
6.25,0,3.524,1.688,-2.533,3.783,1.282135076
6.166666667,1,3.4,1.7,-0.441,3.175,0.735294118
6.166666667,0,3.4,1.7,-1.775,3.096,0.642352941
6.166666667,1,3.4,1.7,-0.866,2.19,-0.423529412
6.166666667,0,3.22,1.42,0.385,0.867,-1.614444444
6.166666667,0,3.22,1.42,-1.514,2.231,-0.098888889
6.166666667,0,3.22,1.42,-1.632,4.198,2.086666667
6,1,3.391,1.743,-0.488,1.855,-0.86407767
6,0,3.391,1.743,1.751,0.803,-2.140776699
6,0,3.479,1.729,-2.256,3.425,0.938285714
6,0,3.479,1.729,-1.547,3.392,0.900571429
6,0,3.479,1.729,0.697,1.921,-0.780571429
5.916666667,1,3.221,1.562,-0.085,2.021,-0.446654611
5.916666667,1,3.331,1.656,-0.34,2.567,0.087761194
5.916666667,1,3.331,1.656,-0.145,2.128,-0.43641791
5.916666667,0,3.331,1.656,1.186,2.844,0.418507463
5.916666667,0,3.331,1.656,1.576,0.701,-2.140298507
5.916666667,0,3.331,1.656,-1.79,1.69,-0.959402985
6.166666667,0,3.579,1.71,-1.458,2.385,-0.277688604
6.166666667,0,3.579,1.71,0.604,1.549,-1.172284644
6.166666667,0,3.579,1.71,1.577,1.095,-1.658105939
5.833333333,0,3.23,1.76,1.239,1.023,-2.002721088
5.833333333,1,3.23,1.76,0.228,3.093,0.813605442
6.25,1,3.524,1.688,0.754,2.756,0.163398693
6.25,0,3.524,1.688,0.482,5.419,3.064270153
6.166666667,1,3.4,1.7,0.526,2.211,-0.398823529
6.166666667,0,3.22,1.42,1.315,2.945,0.694444444
6.166666667,0,3.22,1.42,1.735,2.589,0.298888889
6.166666667,0,3.22,1.42,-1.658,3.374,1.171111111
6,1,3.391,1.743,0.543,2.698,0.158980583
5.916666667,0,3.331,1.656,-0.485,1.534,-1.145671642
6.166666667,1,3.579,1.71,0.685,1.965,-0.727126806
6.166666667,0,3.579,1.71,-0.055,1.376,-1.35741038
6.166666667,0,3.579,1.71,-1.523,3.314,0.716425896
5.833333333,0,3.23,1.76,0.964,1.576,-1.250340136
5.833333333,0,3.23,1.76,0.044,4.565,2.816326531
5.833333333,0,3.23,1.76,0.976,-0.012,-3.410884354
5.833333333,0,3.23,1.76,0.428,3.584,1.481632653
6.25,0,3.524,1.688,-1.449,4.067,1.591503268
6.166666667,0,3.22,1.42,-1.921,3.292,1.08
6.166666667,1,3.22,1.42,-1.27,2.335,0.016666667
6.166666667,0,3.22,1.42,-1.718,3.045,0.805555556
6,1,3.391,1.743,0.698,1.779,-0.95631068
6,0,3.479,1.729,0.77,3.572,1.106285714
6,0,3.479,1.729,1.52,1.133,-1.681142857
6,1,3.479,1.729,0.778,2.361,-0.277714286
5.916666667,1,3.331,1.656,0.293,2.318,-0.209552239
5.833333333,1,3.23,1.76,0.17,2.725,0.31292517
5.833333333,0,3.23,1.76,-1.145,2.984,0.665306122
5.833333333,0,3.23,1.76,0.825,1.378,-1.519727891
5.833333333,0,3.23,1.76,1.435,1.741,-1.02585034
5.833333333,0,3.23,1.76,-1.711,3.642,1.560544218
6.25,1,3.524,1.688,-1.132,2.276,-0.359477124
6.25,1,3.524,1.688,-1.433,2.488,-0.128540305
6.25,0,3.524,1.688,0.657,1.754,-0.928104575
6.166666667,1,3.4,1.7,-0.612,2.062,-0.574117647
6.166666667,0,3.4,1.7,1.251,1.558,-1.167058824
6.166666667,0,3.4,1.7,1.83,2.198,-0.414117647
6,0,3.391,1.743,-1.194,2.056,-0.620145631
6,0,3.391,1.743,-0.989,1.74,-1.003640777
6,0,3.479,1.729,0.097,1.371,-1.409142857
6,1,3.479,1.729,0.361,2.381,-0.254857143
5.916666667,0,3.221,1.562,0.064,1.508,-1.065099458
5.916666667,0,3.221,1.562,1.354,2.065,-0.393610609
5.916666667,1,3.221,1.562,0.054,1.836,-0.66968053
5.916666667,0,3.447,1.759,0.743,1.258,-1.593601896
6.166666667,0,3.579,1.71,-1.062,2.87,0.241305511
6.166666667,0,3.579,1.71,2.122,0.569,-2.220973783
5.833333333,1,3.23,1.76,1.343,2.645,0.204081633
5.833333333,0,3.23,1.76,-1.249,3.177,0.927891156
6.25,0,3.524,1.688,-0.424,1.739,-0.944444444
6.25,0,3.524,1.688,-0.461,1.096,-1.644880174
6.25,0,3.524,1.688,-1.435,2.615,0.009803922
6.166666667,1,3.421,1.588,0.218,3.015,0.557010366
6.166666667,0,3.421,1.588,1.285,2.982,0.521003819
6.166666667,0,3.22,1.42,-1.902,3.229,1.01
6.166666667,0,3.22,1.42,1.579,1.777,-0.603333333
6.166666667,0,3.22,1.42,0.075,4.194,2.082222222
6,0,3.391,1.743,-1.11,3.815,1.514563107
6,1,3.391,1.743,-0.428,3.055,0.59223301
6,1,3.391,1.743,0.023,2.225,-0.415048544
6.083333333,1,3.45,1.747,-0.228,2.038,-0.658250147
6.25,1,3.894,1.85,0.469,2.773,-0.096868885
6.25,1,3.722,1.731,-0.928,2.93,0.20441989
6.25,0,3.722,1.731,1.188,2.83,0.103967855
6.25,0,3.722,1.731,-2.265,2.886,0.160220994
6.25,1,3.887,1.862,-0.454,2.919,0.043950617
5.916666667,0,3.611,1.713,0.644,1.947,-0.753424658
5.916666667,0,3.611,1.713,0.932,2.739,0.08113804
5.916666667,0,3.611,1.713,1.075,1.963,-0.736564805
5.916666667,0,3.611,1.713,-0.714,1.955,-0.744994731
6.166666667,0,3.766,1.872,-1.461,3.6,0.824709609
6.083333333,1,3.854,1.71,-0.813,2.293,-0.456156716
6.25,0,3.894,1.85,1.075,1.898,-0.953033268
6.25,0,3.722,1.731,-1.232,2.865,0.139126067
6.25,0,3.722,1.731,-1.836,3.522,0.799095932
6.25,1,3.722,1.731,-0.898,3.029,0.303867403
6.25,0,3.722,1.731,1.018,1.867,-0.863385234
6.25,0,3.887,1.862,0.558,1.657,-1.202469136
6.25,1,3.887,1.862,0.614,2.154,-0.711604938
6.25,0,3.887,1.862,0.387,1.213,-1.640987654
6.25,0,3.933,1.808,0.096,1.205,-1.567529412
6.25,1,3.933,1.808,-0.566,2.732,-0.130352941
5.916666667,1,3.611,1.713,0.747,2.86,0.208640674
5.916666667,0,3.611,1.713,1.047,1.827,-0.879873551
5.916666667,0,3.611,1.713,1.681,2.178,-0.510010537
6.166666667,0,3.766,1.872,-1.213,2.346,-0.499472017
6.166666667,1,3.766,1.872,-1.218,3.058,0.252375924
6.166666667,1,3.766,1.872,0.255,2.91,0.096092925
6.333333333,0,3.38,1.5,0.97,1.648,-0.842553191
5.75,0,3.433,1.512,1.01,2.235,-0.247267048
5.75,1,3.433,1.512,0.406,2.224,-0.258719417
6.083333333,1,3.854,1.71,-1.009,2.535,-0.230410448
6.25,1,3.894,1.85,0.226,3.33,0.4481409
6.25,1,3.894,1.85,0.276,2.699,-0.16927593
6.25,0,3.894,1.85,1.233,3.065,0.188845401
6.25,0,3.894,1.85,1.464,1.842,-1.007827789
6.25,1,3.722,1.731,-0.817,2.675,-0.051732798
6.25,1,3.887,1.862,-0.171,3.118,0.240493827
5.916666667,0,3.611,1.713,0.642,1.7,-1.01369863
6.166666667,0,3.766,1.872,-0.915,4.498,1.772967265
6.333333333,1,3.38,1.5,-0.232,2.74,0.319148936
6.333333333,0,3.38,1.5,1.313,0.288,-2.289361702
5.75,0,3.433,1.512,0.95,2.37,-0.106715252
5.75,0,3.433,1.512,0.967,1.37,-1.147839667
6.083333333,0,3.854,1.71,0.675,1.526,-1.171641791
6.083333333,1,3.854,1.71,-0.052,2.446,-0.313432836
6.083333333,1,3.854,1.71,0.113,3.082,0.279850746
6.083333333,0,3.854,1.71,-1.261,2.392,-0.36380597
6.083333333,0,3.854,1.71,-0.958,2.115,-0.622201493
6.083333333,0,3.854,1.71,-1.153,3.821,0.969216418
6.25,0,3.894,1.85,-0.969,3.769,0.877690802
6.25,1,3.894,1.85,-0.089,2.881,0.008806262
6.25,0,3.894,1.85,1.867,1.605,-1.239726027
6,1,3.22,1.54,0.459,2.759,0.451190476
5.833333333,0,3.28,1.62,-1.174,2.87,0.506024096
5.833333333,0,3.28,1.62,-1.635,2.477,0.03253012
6.083333333,0,3.502,1.58,-0.579,3.895,1.408949011
6.083333333,1,3.502,1.58,-0.756,2.086,-0.47346514
6.083333333,0,3.502,1.58,-1.829,5.91,3.505723205
6,0,3.38,1.5,-1.392,3.223,0.832978723
6,0,3.38,1.5,0.694,3.648,1.285106383
6,0,3.38,1.5,-0.412,1.069,-1.458510638
6,1,3.38,1.5,0.041,3.13,0.734042553
5.75,0,3.38,1.5,0.422,1.205,-1.313829787
5.75,0,3.38,1.5,-1.388,1.964,-0.506382979
6.25,0,3.19,1.54,-0.219,1.34,-1.242424242
6.25,0,3.19,1.54,-0.124,1.221,-1.386666667
6.25,0,3.19,1.54,-1.168,2.991,0.758787879
6.25,1,3.19,1.54,-0.092,2.112,-0.306666667
6.25,0,3.63,1.62,0.782,3.64,1.009950249
6.25,1,3.63,1.62,0.605,1.874,-0.747263682
6.25,1,3.63,1.62,-0.181,2.438,-0.186069652
6.25,0,3.63,1.62,-0.852,4.052,1.419900498
6.25,0,3.63,1.62,-0.982,4.012,1.380099502
6.25,0,3.63,1.62,-0.193,4.482,1.847761194
6.083333333,1,3.35,1.59,-0.817,2.813,0.389772727
6.083333333,0,3.35,1.59,-0.62,4.323,2.105681818
6.166666667,0,3.337,1.58,-0.475,5.099,3.00569152
6.166666667,0,3.337,1.58,-0.722,3.519,1.207171315
6,1,3.22,1.54,-0.256,2.993,0.729761905
6,1,3.22,1.54,-0.243,2.672,0.347619048
5.833333333,0,3.28,1.62,-0.601,1.647,-0.96746988
5.833333333,0,3.28,1.62,0.102,-2.431,-5.880722892
5.833333333,0,3.28,1.62,-1.329,4.825,2.861445783
6,0,3.38,1.5,-1.57,3.298,0.912765957
6,0,3.38,1.5,-0.839,3.508,1.136170213
6,0,3.38,1.5,0.734,0.461,-2.105319149
6.25,0,3.19,1.54,-1.157,3.709,1.629090909
6.25,0,3.19,1.54,-1.36,2.98,0.745454545
6.25,0,3.63,1.62,0.207,1.23,-1.388059701
6.25,0,3.63,1.62,-0.51,0.367,-2.246766169
6.25,0,3.63,1.62,-1.313,4.146,1.513432836
6.083333333,1,3.35,1.59,0.097,3.025,0.630681818
6.166666667,0,3.337,1.58,-0.229,1.162,-1.475811042
6,0,3.22,1.54,-1.58,3.623,1.479761905
6,0,3.22,1.54,-0.932,4.065,2.005952381
6,0,3.22,1.54,-1.498,1.519,-1.025
5.833333333,0,3.28,1.62,-0.937,1.591,-1.034939759
5.833333333,1,3.28,1.62,0.152,1.431,-1.227710843
5.833333333,0,3.28,1.62,-1.117,4.643,2.642168675
6.083333333,0,3.502,1.58,-1.239,2.88,0.352757544
6,1,3.38,1.5,-1.348,1.998,-0.470212766
5.75,0,3.38,1.5,-0.822,4.334,2.014893617
5.75,0,3.38,1.5,-1.396,4.108,1.774468085
5.75,0,3.38,1.5,-0.647,3.25,0.861702128
6.25,0,3.19,1.54,0.768,0.883,-1.796363636
6.25,0,3.19,1.54,0.333,-0.163,-3.064242424
6.25,1,3.19,1.54,-0.426,2.837,0.572121212
6.25,0,3.19,1.54,-1.004,2.955,0.715151515
6.25,0,3.63,1.62,-0.324,1.064,-1.553233831
6.083333333,0,3.35,1.59,-0.856,3.503,1.173863636
5.75,0,3.38,1.5,0.381,0.42,-2.14893617
5.75,0,3.38,1.5,-1.412,3.394,1.014893617
6,0,3.22,1.54,-1.302,1.101,-1.522619048
6,1,3.22,1.54,0.085,2.242,-0.164285714
6,0,3.22,1.54,-0.906,0.699,-2.001190476
5.833333333,0,3.28,1.62,0.184,4.168,2.069879518
5.833333333,0,3.28,1.62,-0.217,1.002,-1.744578313
5.833333333,0,3.28,1.62,-0.302,1.236,-1.462650602
6.083333333,1,3.502,1.58,-0.053,2.719,0.185223725
6.083333333,0,3.502,1.58,-1.941,1.885,-0.682622268
6,0,3.38,1.5,2.08,1.22,-1.29787234
6,0,3.38,1.5,2.938,2.115,-0.345744681
5.75,1,3.38,1.5,0.989,1.706,-0.780851064
6.25,0,3.63,1.62,-0.059,1.264,-1.354228856
6.25,1,3.63,1.62,0.25,2.081,-0.541293532
