BatterHeight,PitchDescription,sz_top,sz_bot,px,pz,pz_norm
numeric,numeric,numeric,numeric,numeric,numeric,numeric
6,0,3.35,1.66,-1.007,3.327,0.972781065
6,0,3.35,1.66,-1.151,3.981,1.746745562
6,0,3.35,1.66,-1.21,2.855,0.414201183
6,1,3.35,1.66,-0.78,2.663,0.186982249
6.25,1,3.46,1.66,0.392,3.303,0.825555556
6.25,0,3.16,1.49,1.554,1.556,-0.920958084
6.25,1,3.16,1.49,-1.26,2.526,0.240718563
6.25,0,3.16,1.49,1.619,1.691,-0.759281437
6.25,0,3.16,1.49,-0.512,3.769,1.729341317
6.25,1,3.16,1.49,-0.963,2.132,-0.231137725
6.166666667,0,3.15,1.48,1.765,1.889,-0.510179641
6,0,3.45,1.55,-1.076,2.356,-0.151578947
6,1,3.45,1.55,-0.943,2.113,-0.407368421
5.916666667,1,3.22,1.54,-0.38,2.402,0.026190476
5.916666667,0,3.22,1.54,-0.669,2.99,0.726190476
6.166666667,1,3.38,1.5,0.63,3.006,0.60212766
6.166666667,0,3.38,1.5,0.383,3.882,1.534042553
6.166666667,1,3.38,1.5,-0.779,2.833,0.418085106
6.166666667,0,3.38,1.5,0.218,5.824,3.6
5.833333333,1,3.303,1.676,-0.953,2.321,-0.207129687
5.833333333,1,3.303,1.554,0.177,2.084,-0.393939394
5.833333333,0,3.303,1.554,0.25,1.374,-1.205831904
5.833333333,0,3.303,1.554,1.259,0.876,-1.775300172
6.25,1,3.41,1.63,0.051,2.291,-0.257303371
6.25,0,3.41,1.63,-2.318,1.786,-0.824719101
6.25,0,3.41,1.63,-2.55,3.219,0.785393258
6,0,3.35,1.66,0.132,0.967,-1.820118343
6,0,3.35,1.66,1.535,1.512,-1.175147929
6,1,3.35,1.66,-0.978,2.319,-0.220118343
6.25,0,3.46,1.66,-0.61,4.246,1.873333333
6.25,1,3.46,1.66,-0.751,2.123,-0.485555556
6.25,0,3.46,1.66,0.329,0.884,-1.862222222
6.25,0,3.16,1.49,-0.147,3.555,1.473053892
6.25,0,3.16,1.49,-0.559,1.284,-1.246706587
6.25,1,3.16,1.49,-0.5,2.808,0.578443114
6.25,0,3.16,1.49,0.056,1.441,-1.058682635
6.166666667,1,3.15,1.48,0.295,2.535,0.263473054
6.166666667,0,3.15,1.48,-0.572,1.705,-0.730538922
6.166666667,1,3.15,1.48,-0.564,1.785,-0.634730539
6.166666667,0,3.15,1.48,1.179,3.34,1.22754491
6.166666667,0,3.15,1.48,1.162,1.431,-1.058682635
5.916666667,0,3.22,1.54,0.741,3.301,1.096428571
6.25,1,3.38,1.5,0.442,2.206,-0.24893617
6.25,0,3.38,1.5,-0.155,4.711,2.415957447
5.833333333,1,3.303,1.554,0.816,2.46,0.036020583
5.833333333,0,3.303,1.554,0.907,3.489,1.212692967
5.833333333,0,3.303,1.554,-1.275,2.514,0.097770154
6,1,3.04,1.66,-0.489,2.703,0.511594203
6,0,3.04,1.66,1.364,2.721,0.537681159
6,0,3.04,1.66,1.148,1.822,-0.765217391
6,0,3.17,1.46,0.063,1.584,-0.85497076
6.166666667,1,3.36,1.62,-0.465,2.128,-0.416091954
6.166666667,1,3.36,1.62,-0.745,2.577,0.1
6.166666667,0,3.36,1.62,-0.888,1.935,-0.637931034
6.083333333,1,3.56,1.74,-0.666,2.315,-0.368131868
6.166666667,0,3.35,1.63,0.567,0.885,-1.86627907
6.333333333,1,3.19,1.51,-0.176,2.29,-0.071428571
6.166666667,1,3.31,1.55,0.184,3.125,0.789772727
6.166666667,0,3.24,1.75,0.297,3.687,1.6
6.166666667,0,3.24,1.75,1.254,2.618,0.165100671
6.166666667,0,3.24,1.75,-1.199,1.134,-1.826845638
6.166666667,1,3.24,1.75,0.341,2.216,-0.374496644
6.083333333,1,3.33,1.61,0.434,2.549,0.091860465
6.083333333,0,3.33,1.61,0.968,1.953,-0.601162791
6.083333333,1,3.33,1.61,-0.436,1.95,-0.604651163
6.083333333,0,3.33,1.61,1.209,3.333,1.003488372
6.166666667,0,3.38,1.5,1.484,2.038,-0.427659574
6.166666667,1,3.24,1.56,0.594,2.565,0.196428571
6.166666667,0,3.24,1.56,0.15,0.985,-1.68452381
6.166666667,0,3.24,1.63,0.698,2.305,-0.161490683
6.166666667,0,3.24,1.63,0.48,3.483,1.301863354
6.166666667,1,3.24,1.63,0.63,1.831,-0.750310559
6.166666667,1,3.24,1.63,-0.813,1.884,-0.68447205
5.75,1,3.07,1.53,-0.093,2.32,0.025974026
5.75,0,3.07,1.53,0.873,2.617,0.411688312
6.083333333,0,4.08,1.58,0.346,1.409,-1.1368
6.083333333,0,3.25,1.66,1.026,2.147,-0.387421384
6.166666667,0,3.31,1.55,-0.446,3.897,1.667045455
6.166666667,0,3.31,1.55,0.889,1.839,-0.671590909
6.166666667,0,3.24,1.75,0.656,0.673,-2.445637584
6.166666667,0,3.24,1.75,0.517,1.823,-0.902013423
6.166666667,0,3.24,1.75,0.727,3.573,1.446979866
6.083333333,0,3.33,1.61,-0.803,1.908,-0.653488372
6.166666667,0,3.38,1.5,1.191,2.754,0.334042553
6.166666667,0,3.38,1.5,0.981,3.368,0.987234043
6.166666667,1,3.24,1.56,0.778,1.956,-0.528571429
6.166666667,0,3.24,1.63,0.665,4.132,2.108074534
6.166666667,0,3.24,1.63,0.844,1.962,-0.58757764
6.166666667,0,3.24,1.63,-3.017,-0.621,-3.796273292
6.166666667,0,3.24,1.63,0.611,1.535,-1.118012422
6.083333333,1,4.08,1.58,-0.035,1.724,-0.8848
6.083333333,0,3.25,1.66,0.639,5.075,3.295597484
6.166666667,0,3.31,1.55,1.016,3.387,1.0875
6.166666667,0,3.31,1.55,1.641,3.265,0.948863636
6.166666667,0,3.31,1.55,1.204,2.801,0.421590909
6.166666667,0,3.31,1.55,0.132,4.482,2.331818182
6.166666667,1,3.24,1.75,0.854,2.734,0.320805369
6.166666667,0,3.24,1.75,-0.865,1.207,-1.72885906
6.166666667,0,3.24,1.75,-0.974,1.716,-1.045637584
6.166666667,0,3.24,1.75,0.414,3.299,1.079194631
6.083333333,1,3.33,1.61,-0.438,2.647,0.205813953
6.083333333,0,3.33,1.61,-0.749,3.371,1.047674419
6.083333333,0,3.33,1.61,-0.808,1.767,-0.81744186
6.166666667,0,3.38,1.5,1.49,3.428,1.05106383
6.166666667,0,3.24,1.56,-0.691,3.916,1.804761905
6.166666667,0,3.24,1.56,1.069,2.284,-0.138095238
6.166666667,1,3.24,1.63,-0.146,2.829,0.489440994
6.166666667,0,3.24,1.63,-1.274,0.859,-1.957763975
5.75,1,3.07,1.53,-0.443,1.877,-0.549350649
5.75,0,3.07,1.53,0.527,1.866,-0.563636364
6.083333333,1,4.08,1.58,0.192,2.048,-0.6256
6.166666667,0,3.31,1.55,-1,3.07,0.727272727
6.166666667,0,3.31,1.55,-1.034,3.365,1.0625
6.166666667,1,3.24,1.75,0.234,3.046,0.739597315
6.166666667,1,3.24,1.75,-0.883,2.052,-0.594630872
6.166666667,0,3.24,1.75,2.059,0.9,-2.140939597
6.166666667,0,3.24,1.75,0.733,0.716,-2.387919463
6.083333333,1,3.33,1.61,0.028,1.945,-0.610465116
6.083333333,0,3.33,1.61,1.572,0.862,-1.869767442
6.166666667,0,3.38,1.5,0.158,3.517,1.145744681
6.166666667,0,3.38,1.5,0.601,1.769,-0.713829787
6.166666667,0,3.38,1.5,1.081,2.704,0.280851064
6.166666667,0,3.38,1.5,0.618,4.015,1.675531915
6.166666667,0,3.24,1.56,1.363,1.621,-0.927380952
6.166666667,0,3.24,1.56,0.787,0.946,-1.730952381
6.083333333,1,3.41,1.66,0.546,1.928,-0.693714286
6.083333333,1,3.41,1.66,-1.183,1.95,-0.668571429
6.083333333,0,3.41,1.66,-1.831,1.197,-1.529142857
6.083333333,0,3.375,1.5,-1.001,3.763,1.413866667
6.083333333,0,3.375,1.5,-1.639,2.32,-0.125333333
5.833333333,0,3.28,1.62,0.109,3.581,1.362650602
5.833333333,1,3.28,1.62,-0.201,3.308,1.03373494
5.833333333,1,3.28,1.62,-0.255,2.915,0.560240964
5.833333333,0,3.28,1.62,2.332,1.921,-0.637349398
5.666666667,1,3.19,1.49,-1.088,2.726,0.454117647
5.75,1,3.25,1.53,-0.094,1.789,-0.698837209
6.333333333,0,3.57,1.72,-0.131,1.565,-1.167567568
6.333333333,0,3.57,1.72,0.756,3.493,0.916756757
6.333333333,0,3.57,1.72,-2.654,-1.102,-4.050810811
6.333333333,0,3.42,1.71,-1.801,2.154,-0.480701754
6.416666667,1,3.792,1.83,0.174,2.763,-0.048929664
6.416666667,0,3.792,1.83,-1.383,2.979,0.171253823
6.083333333,0,3.375,1.5,-0.63,4.558,2.261866667
6.083333333,0,3.375,1.5,1.571,2.351,-0.092266667
6.083333333,1,3.375,1.5,0.591,2.706,0.2864
5.833333333,0,3.28,1.62,0.837,3.623,1.413253012
6.083333333,1,2.9,1.55,-0.609,2.99,1.133333333
6.083333333,0,2.9,1.55,0.008,1.727,-0.737777778
5.666666667,0,3.19,1.49,-0.672,3.421,1.271764706
5.666666667,0,3.19,1.49,-2.01,3.914,1.851764706
6.333333333,0,3.67,1.7,-1.494,1.887,-0.810152284
6.333333333,0,3.67,1.7,-0.034,0.801,-1.912690355
6.333333333,0,3.67,1.7,-1.034,4.04,1.375634518
6.333333333,1,3.67,1.7,0.319,3.293,0.617258883
6.25,1,3.38,1.5,0.667,3.335,0.95212766
6.333333333,0,3.52,1.69,1.209,3.652,1.144262295
6.333333333,0,3.52,1.69,1.345,2.262,-0.374863388
6.083333333,1,3.21,1.45,0.259,2.407,0.0875
6.083333333,0,3.21,1.45,1.153,1.904,-0.484090909
6.083333333,1,3.21,1.45,-0.529,2.482,0.172727273
6.083333333,0,3.187,1.39,1.8,2.468,0.199777407
6.083333333,0,3.187,1.39,-0.747,1.213,-1.196994992
5.916666667,0,3.33,1.42,-1.68,1.643,-0.766492147
5.916666667,0,3.33,1.42,-0.002,3.642,1.326701571
5.916666667,0,3.33,1.42,-0.427,3.46,1.136125654
5.916666667,1,3.33,1.42,-0.553,2.487,0.117277487
5.916666667,1,3.33,1.42,0.324,3.174,0.836649215
6.083333333,1,3.632,1.58,-0.39,2.581,-0.024366472
6.333333333,1,3.67,1.7,0.729,2.474,-0.214213198
6.333333333,0,3.52,1.69,0.241,1.197,-1.538797814
6.333333333,0,3.52,1.69,1.652,3.131,0.574863388
6,0,3.38,1.5,-1.514,1.515,-0.984042553
5.916666667,1,3.471,1.42,0.234,2.743,0.290102389
6.083333333,0,3.21,1.45,0.081,0.773,-1.769318182
6.083333333,0,3.21,1.45,0.93,2.082,-0.281818182
6.333333333,0,3.187,1.39,1.102,3.81,1.693377852
6.333333333,1,3.38,1.5,-0.175,3.092,0.693617021
5.916666667,0,3.33,1.42,0.293,0.316,-2.156020942
5.916666667,0,3.33,1.42,1.658,2.28,-0.09947644
5.916666667,1,3.33,1.42,-0.84,3.066,0.723560209
5.916666667,0,3.33,1.42,-1.114,2.687,0.326701571
6.083333333,0,3.632,1.58,-0.789,3.337,0.712475634
6.083333333,0,3.632,1.58,2.124,3.105,0.486354776
6.083333333,0,3.632,1.58,0.547,1.459,-1.117933723
5.916666667,1,3.38,1.5,0.142,2.958,0.55106383
5.916666667,1,3.38,1.5,0.045,1.936,-0.536170213
6.25,1,3.38,1.5,-1.163,2.717,0.294680851
6.25,0,3.38,1.5,0.341,4.166,1.836170213
6.25,0,3.38,1.5,1.072,1.139,-1.384042553
6.25,0,3.38,1.5,-2.877,2.829,0.413829787
6.25,0,3.38,1.5,-0.576,1.544,-0.953191489
6.333333333,1,3.52,1.69,0.856,2.123,-0.526775956
6,0,3.38,1.5,-1.087,3.139,0.743617021
6,0,3.38,1.5,-2.411,3.27,0.882978723
6,0,3.38,1.5,1.162,3.005,0.60106383
5.916666667,0,3.471,1.42,0.386,3.44,0.969770843
5.916666667,0,3.471,1.42,-1.888,3.269,0.803022916
5.916666667,0,3.471,1.42,1.137,1.976,-0.457825451
5.916666667,0,3.471,1.42,1.338,1.995,-0.439297903
6.083333333,0,3.21,1.45,1.323,1.667,-0.753409091
6.083333333,1,3.21,1.45,0.196,1.788,-0.615909091
6.083333333,0,3.21,1.45,1.684,1.262,-1.213636364
6.083333333,0,3.21,1.45,1.395,1.526,-0.913636364
6.083333333,0,3.21,1.45,0.892,1.879,-0.5125
6.083333333,0,3.38,1.5,0.059,1.124,-1.4
6.083333333,0,3.38,1.5,-1.632,1.589,-0.905319149
6.083333333,1,3.38,1.5,0.145,2.912,0.50212766
6.083333333,1,3.38,1.5,1.179,2.266,-0.185106383
5.916666667,0,3.33,1.42,-0.143,3.394,1.067015707
6.083333333,1,3.632,1.58,-0.944,2.478,-0.124756335
5.916666667,0,3.38,1.5,-1.117,4.503,2.194680851
5.916666667,0,3.38,1.5,1.391,1.476,-1.025531915
6.25,1,3.38,1.5,-1.084,2.676,0.25106383
6.25,0,3.38,1.5,-1.415,2.668,0.242553191
6.25,0,3.38,1.5,-2.166,3.401,1.022340426
6.25,0,3.38,1.5,-1.038,3.804,1.45106383
6.333333333,0,3.52,1.69,-0.465,3.435,0.907103825
6,1,3.38,1.5,-0.571,1.834,-0.644680851
6,0,3.38,1.5,-0.904,1.197,-1.322340426
5.916666667,1,3.471,1.42,1.178,2.643,0.192588981
6,0,3.329,1.61,-1.474,1.647,-0.956951716
6,1,3.329,1.61,-1.206,2.219,-0.291448517
6,0,3.329,1.61,-1.417,1.509,-1.11751018
6,0,3.329,1.61,-1.75,3.139,0.778941245
6.166666667,0,3.11,1.6,-1.037,2.57,0.284768212
6.166666667,0,3.11,1.6,-1.187,3.394,1.37615894
6.166666667,1,3.11,1.6,0.08,2.186,-0.22384106
6.416666667,0,3.602,1.701,-0.473,1.964,-0.723303524
6.25,1,3.567,1.693,-0.168,2.701,0.075773746
6.25,0,3.567,1.693,-1.828,1.429,-1.281750267
6.166666667,0,3.525,1.67,2.389,2.764,0.179514825
6.166666667,1,3.525,1.67,1.061,2.67,0.078167116
6.166666667,0,3.525,1.67,-0.372,0.996,-1.726684636
6.25,0,3.44,1.55,-0.269,1.852,-0.68042328
6.25,1,3.44,1.55,0.801,2.297,-0.20952381
6.166666667,1,3.186,1.443,0.403,2.629,0.36087206
6,1,3.475,1.627,0.137,1.833,-0.777056277
6,0,3.475,1.627,0.702,0.462,-2.260822511
6,0,3.475,1.627,2.425,3.644,1.182900433
5.75,0,3.19,1.5,0.55,3.977,1.931360947
5.75,1,3.19,1.5,1.174,2.842,0.58816568
5.75,0,3.19,1.5,0.73,4.189,2.182248521
5.75,0,3.19,1.5,1.481,2.149,-0.231952663
6,0,3.329,1.61,-0.172,3.916,1.682955207
6,0,3.329,1.61,0.918,1.368,-1.281559046
6,0,3.329,1.61,1.137,4.369,2.210005817
6,0,3.329,1.61,0.771,4.008,1.789994183
6.416666667,0,3.602,1.701,-1.292,3.308,0.690689111
6.416666667,0,3.602,1.701,1.113,3.456,0.846396633
6.416666667,1,3.602,1.701,0.636,2.395,-0.269857969
6.416666667,0,3.602,1.701,1.355,3.075,0.445554971
6.416666667,0,3.602,1.701,1.701,2.362,-0.304576539
6.25,0,3.567,1.693,0.884,3.045,0.442902882
6.25,0,3.567,1.693,-1.115,1.613,-1.085378869
6.25,1,3.567,1.693,-0.406,2.343,-0.306296692
6.083333333,0,3.305,1.792,0.713,4.627,2.747521481
6.083333333,1,3.305,1.792,-0.939,3.198,0.858559154
6.083333333,1,3.305,1.792,-0.947,2.367,-0.239920687
6,1,3.38,1.5,-0.955,3.062,0.661702128
6,0,3.38,1.5,0.115,4.045,1.707446809
6,0,3.38,1.5,0.687,3.696,1.336170213
6,1,3.38,1.5,-1.295,2.43,-0.010638298
6,1,3.12,1.45,-0.757,2.241,-0.052694611
6,0,3.12,1.45,-1.691,2.276,-0.010778443
6,0,3.12,1.45,1.692,1.142,-1.368862275
6.333333333,0,3.38,1.5,-0.488,3.534,1.163829787
6.333333333,0,3.38,1.5,1.975,3.35,0.968085106
6.333333333,0,3.38,1.5,-1.269,3.461,1.086170213
6.333333333,1,3.38,1.5,-0.167,3.104,0.706382979
6.333333333,0,3.38,1.5,0.567,3.56,1.191489362
6.333333333,0,3.38,1.5,0.881,3.265,0.877659574
6.333333333,0,3.38,1.5,-1.904,3.802,1.44893617
6,0,3.25,1.45,1.442,1.722,-0.697777778
6.083333333,0,3.26,1.51,0.951,1.491,-1.021714286
6.083333333,1,3.26,1.51,-0.432,2.963,0.660571429
6.333333333,0,3.38,1.5,-1.417,2.061,-0.403191489
6.333333333,1,3.38,1.5,-0.988,1.771,-0.711702128
6,1,3.38,1.58,-0.585,2.735,0.283333333
6,0,3.38,1.58,-2.7,4.653,2.414444444
6,1,3.38,1.58,-0.727,2.391,-0.098888889
6.083333333,0,3.13,1.37,-2.006,2.658,0.463636364
6,0,3.12,1.45,-1.902,2.496,0.252694611
6.333333333,0,3.38,1.5,1.555,2.094,-0.368085106
6.333333333,0,3.38,1.5,1.006,1.407,-1.09893617
6.333333333,0,3.38,1.5,-0.337,1.164,-1.357446809
6.333333333,0,3.38,1.5,-0.62,1.962,-0.508510638
6.333333333,1,3.38,1.5,-1.264,2.574,0.142553191
6.333333333,1,3.38,1.5,-1.008,2.688,0.263829787
6,0,3.25,1.45,1.676,1.163,-1.318888889
6,0,3.25,1.45,1.474,0.89,-1.622222222
6,0,3.25,1.45,1.834,1.05,-1.444444444
6.083333333,1,3.26,1.51,0.85,1.932,-0.517714286
6.083333333,0,3.26,1.51,1.846,1.722,-0.757714286
5.916666667,0,3.38,1.5,1.77,2.833,0.418085106
6.083333333,0,3.13,1.37,0.173,1.902,-0.395454545
6.083333333,0,3.13,1.37,1.744,4.617,2.689772727
6.083333333,0,3.13,1.37,-1.443,1.292,-1.088636364
6.333333333,1,3.38,1.5,0.442,2.599,0.169148936
6.333333333,0,3.38,1.5,1.282,1.659,-0.830851064
6.333333333,0,3.38,1.5,0.615,1.48,-1.021276596
6.333333333,0,3.38,1.5,-1.771,1.1,-1.425531915
6,0,3.25,1.45,1.041,3.237,0.985555556
6,0,3.25,1.45,0.934,1.351,-1.11
6,0,3.25,1.45,-1.405,1.178,-1.302222222
6,0,3.25,1.45,0.67,3.163,0.903333333
6.083333333,0,3.26,1.51,1.265,2.676,0.332571429
6.083333333,1,3.26,1.51,0.792,2.764,0.433142857
6.083333333,0,3.26,1.51,1.778,2.731,0.395428571
6.083333333,0,3.26,1.51,0.981,2.39,0.005714286
6.333333333,0,3.38,1.5,0.919,1.729,-0.756382979
6,0,3.1,1.51,2.029,2.89,0.735849057
6,0,3.1,1.51,-2.158,0.659,-2.070440252
5.916666667,0,3.11,1.42,-0.699,3.698,1.695857988
5.916666667,0,3.34,1.51,1.69,2.988,0.615300546
6,0,3.06,1.54,1.885,2.733,0.569736842
6,0,3.06,1.54,-0.022,1.593,-0.930263158
6,0,3.06,1.54,-0.897,1.562,-0.971052632
5.75,0,3.13,1.47,-1.386,3.378,1.298795181
5.75,1,3.13,1.47,-0.969,2.697,0.478313253
5.75,0,3.13,1.47,-1.387,3.812,1.821686747
5.75,0,3.13,1.47,-1.051,4.163,2.244578313
6.166666667,0,3.375,1.5,1.022,3.414,1.0416
6.166666667,0,3.375,1.5,-0.854,3.697,1.343466667
6.333333333,0,3.375,1.5,-0.233,3.909,1.5696
6.333333333,1,3.375,1.5,-0.352,2.598,0.1712
5.583333333,1,3.375,1.5,0.365,3.372,0.9968
5.833333333,0,3.375,1.5,1.42,2.318,-0.127466667
5.833333333,0,3.375,1.5,0.51,1.631,-0.860266667
6.166666667,0,3.56,1.68,1.13,2.021,-0.637234043
6.083333333,0,4.17,1.67,0.165,3.802,0.7056
6,0,3.375,1.5,-0.421,1.323,-1.1888
6,0,3.375,1.5,0.359,1.63,-0.861333333
6.166666667,0,3.375,1.5,1.598,2.469,0.0336
6.166666667,0,3.375,1.5,-2.023,2.065,-0.397333333
6.083333333,1,3.44,1.66,0.468,3.018,0.525842697
6.083333333,0,3.44,1.66,1.962,2.041,-0.571910112
6.083333333,0,3.44,1.66,1.049,3.243,0.778651685
6.083333333,0,3.44,1.66,0.367,4.005,1.634831461
6.083333333,1,3.44,1.66,-0.856,2.093,-0.513483146
5.916666667,0,3.38,1.5,0.847,3.216,0.825531915
5.916666667,0,3.38,1.5,0.492,3.437,1.060638298
6.25,0,3.441,1.602,-1.551,3.792,1.381729201
5.833333333,1,3.583,1.57,0.811,2.382,-0.193243915
5.833333333,0,3.583,1.57,1.181,1.58,-0.99006458
6.166666667,0,3.553,1.58,-0.383,3.722,1.171312722
6.166666667,0,3.553,1.58,1.04,2.527,-0.040040547
6.166666667,1,3.553,1.58,0.744,1.574,-1.006082108
6.166666667,1,3.553,1.58,0.816,2.872,0.309680689
6,0,3.25,1.559,1.223,2.804,0.472501478
6,0,3.25,1.559,0.679,1.363,-1.231815494
6,1,3.25,1.559,0.512,2.797,0.464222354
6,0,3.25,1.559,0.774,3.071,0.788290952
6,0,3.25,1.559,-0.197,3.828,1.68361916
5.666666667,0,3.142,1.42,-0.812,3.302,1.18583043
6.25,0,3.441,1.602,0.209,1.295,-1.333877107
6.25,0,3.441,1.602,-1.258,2.149,-0.405111474
6.25,1,3.441,1.602,-0.702,2.853,0.360522023
6.25,1,3.588,1.65,0.944,2.322,-0.306501548
6.25,1,3.542,1.6,-0.247,3.223,0.671472709
5.833333333,1,3.583,1.57,0.516,2.447,-0.128663686
6,1,3.449,1.669,-0.863,2.981,0.474157303
6.083333333,0,3.375,1.5,1.204,1.393,-1.114133333
6.083333333,1,3.375,1.5,0.553,2.311,-0.134933333
5.916666667,0,3.12,1.46,1.125,1.955,-0.403614458
5.916666667,0,3.12,1.46,0.824,2.826,0.645783133
5.916666667,0,3.18,1.57,-1.353,2.281,-0.116770186
5.916666667,0,3.18,1.57,-1.742,3.421,1.299378882
6.083333333,1,3.29,1.59,-1.113,2.27,-0.2
6.083333333,0,3.29,1.59,-1.475,2.25,-0.223529412
5.833333333,1,2.9,1.3,0.491,2.134,0.0425
5.833333333,0,2.9,1.3,-0.027,0.746,-1.6925
5.833333333,0,2.9,1.3,-1.171,2.882,0.9775
5.833333333,0,2.9,1.3,-1.125,1.43,-0.8375
5.833333333,0,2.9,1.3,1.437,3.071,1.21375
6.166666667,0,3.299,1.5,-0.177,3.707,1.453585325
6.166666667,0,3.299,1.5,0.839,1.77,-0.699833241
6,0,3.449,1.669,1.374,1.24,-1.482022472
6.083333333,1,3.375,1.5,0.464,2.926,0.521066667
5.916666667,0,3.12,1.46,1.29,1.097,-1.437349398
5.916666667,1,3.12,1.46,-0.704,3.018,0.877108434
5.916666667,1,3.615,1.826,-0.613,2.699,-0.024035774
5.916666667,0,3.615,1.826,1.189,5.727,3.361095584
5.916666667,0,3.615,1.826,0.307,5.203,2.77529346
5.916666667,0,3.615,1.826,1.085,2.103,-0.690329793
5.916666667,0,3.615,1.826,-0.858,1.693,-1.148686417
6,0,3.253,1.463,0.937,1.131,-1.370949721
6,0,3.253,1.463,1.671,3.098,0.826815642
6,0,3.253,1.463,1.079,2.098,-0.290502793
6,1,3.253,1.463,-0.269,2.425,0.074860335
6.083333333,0,3.375,1.663,0.061,1.717,-0.936915888
6.083333333,0,3.375,1.663,-0.865,1.733,-0.918224299
6.083333333,0,3.375,1.5,0.12,1.165,-1.357333333
6.083333333,0,3.375,1.5,-0.069,1.415,-1.090666667
6,0,3.594,1.593,0.058,4.337,1.742628686
6,1,3.594,1.593,0.174,2.654,0.060469765
6,0,3.594,1.593,-0.881,1.255,-1.337831084
5.916666667,1,3.175,1.5,-0.196,2.145,-0.229850746
5.916666667,1,3.175,1.5,0.418,1.849,-0.583283582
5.916666667,0,3.175,1.5,1.119,2.395,0.068656716
5.916666667,1,3.13,1.47,0.176,2.113,-0.225301205
5.916666667,0,3.13,1.47,2.728,2.376,0.091566265
6.25,0,3.37,1.68,0.403,1.876,-0.768047337
6.25,0,3.37,1.68,0.569,1.509,-1.202366864
6.166666667,1,3.362,1.5,0.613,1.92,-0.54887218
6.166666667,0,3.362,1.5,1.623,1.11,-1.418904404
6.166666667,0,3.362,1.5,1.769,0.982,-1.556390977
6.166666667,0,3.362,1.5,0.717,1.788,-0.690655209
6.166666667,0,3.362,1.5,0.498,1.166,-1.358754028
5.916666667,0,3.375,1.5,1.392,1.756,-0.726933333
5.916666667,1,3.375,1.5,-0.27,2.301,-0.1456
5.916666667,0,3.375,1.5,1.185,2.33,-0.114666667
6,1,3.253,1.463,-0.424,2.969,0.682681564
5.916666667,0,3.172,1.5,0.569,1.285,-1.257177033
5.916666667,0,3.238,1.5,0.443,1.189,-1.357882624
5.916666667,0,3.238,1.5,2.458,2.351,-0.020713464
5.916666667,0,3.238,1.5,0.773,1.653,-0.823935558
6.083333333,0,3.375,1.5,0.517,3.576,1.2144
6,0,3.594,1.593,-0.641,2.048,-0.545227386
6,1,3.594,1.593,0.359,3.031,0.437281359
6,0,3.25,1.634,0.087,3.981,1.90470297
6,1,3.25,1.634,0.166,1.943,-0.617574257
6,1,3.399,1.627,-0.401,2.36,-0.17268623
6.083333333,1,3.38,1.5,0.424,2.723,0.30106383
6.083333333,0,3.38,1.5,0.827,3.425,1.04787234
6.083333333,0,3.38,1.5,2.227,2.369,-0.075531915
5.916666667,0,2.98,1.5,-0.057,1.422,-1.105405405
5.916666667,1,2.98,1.5,0.627,2.683,0.598648649
5.833333333,0,3.18,1.62,2.597,2.116,-0.364102564
5.833333333,0,3.18,1.62,1.37,-0.633,-3.888461538
5.833333333,0,3.18,1.62,1.526,2.751,0.45
6,0,3.068,1.5,1.258,1.875,-0.521683673
6,0,3.068,1.5,1.37,2.629,0.44005102
6,1,3.068,1.5,-0.567,2.354,0.089285714
6.083333333,1,3.236,1.53,-1.578,2.742,0.420867526
6.166666667,0,3.38,1.5,0.794,2.765,0.345744681
6,1,3.25,1.634,-0.278,2.506,0.079207921
6,0,3.25,1.634,3.241,0.811,-2.018564356
6,0,3.25,1.634,2.177,2.877,0.538366337
6,0,3.25,1.634,1.334,1.695,-0.92450495
6,1,3.399,1.627,-0.522,3.065,0.623024831
6,0,3.399,1.627,-1.782,3.711,1.35214447
6.083333333,1,3.38,1.5,-0.079,3.144,0.74893617
6.083333333,0,3.38,1.5,1.401,1.793,-0.688297872
6.083333333,0,3.38,1.5,2.645,2.065,-0.39893617
5.916666667,0,2.98,1.5,0.099,1.085,-1.560810811
5.916666667,0,2.98,1.5,-0.499,1.656,-0.789189189
5.916666667,1,2.98,1.5,-0.594,2.584,0.464864865
5.916666667,1,2.98,1.5,0.553,1.908,-0.448648649
5.916666667,0,3.02,1.51,0.619,0.072,-2.904635762
5.916666667,0,3.02,1.51,-0.503,1.052,-1.606622517
5.916666667,0,3.02,1.51,-1.516,3.412,1.519205298
6,1,3.26,1.55,-0.377,2.814,0.478362573
6.083333333,0,3.236,1.53,-2.893,4.954,3.014067995
6.166666667,0,3.38,1.5,-0.639,1.09,-1.436170213
6.166666667,0,3.38,1.5,-0.303,1.241,-1.275531915
6.166666667,1,3.38,1.5,-0.096,2.158,-0.3
6,1,3.25,1.634,-0.148,1.96,-0.596534653
6,0,3.25,1.634,0.724,2.209,-0.288366337
6,1,3.399,1.627,-0.055,1.753,-0.85778781
6,0,3.399,1.627,-1.61,2.204,-0.348758465
6.083333333,1,3.38,1.5,0.151,1.945,-0.526595745
6.083333333,0,3.38,1.5,-1.401,2.044,-0.421276596
6.083333333,0,3.38,1.5,0.78,1.724,-0.761702128
5.916666667,0,2.98,1.5,0.603,0.994,-1.683783784
5.916666667,1,2.98,1.5,0.308,2.446,0.278378378
5.916666667,0,2.98,1.5,0.203,1.033,-1.631081081
